score,tier,action,reason,outreach,breakdown,permit_id,address,project_type,estimated_value,description,contractor_name,issue_date,category,work_type,source,city,email,contact_name,stage,актуальность,needs_email
77,Hot,Call today,"large budget $23.0M, new construction","Hi Horizon West Builders,

We saw your project at 3855 E 151st Ave and wanted to introduce Zement Stone. We're a local Colorado manufacturer of architectural stone veneer — 2,000+ PSI strength, 100% honest square footage coverage, custom colors, and fast lead times since we produce right here in Littleton.

Happy to send a free sample kit or meet at our showroom.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$23,000,000"", ""points"": 25, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏷"", ""found"": ""No relevant keywords"", ""points"": 0, ""matched"": false}], ""raw_score"": 77, ""final_score"": 77, ""clamped"": false}",3905089,3855 E 151st Ave,Private,23000000.0,"St. Mary Catholic Parish in Gypsum — Religious Facilities (50,000-99,999 sq-ft) [Starts in 1-3 months]",Horizon West Builders,2026-05-13,commercial,New Construction,ConstructionWire,Gypsum,,,Starts in 1-3 months,Very High,True
74,Warm,Email this week,"budget $2.6M, new construction, retail/restaurant — facade cladding","Hi L.C. Fulenwider, Inc.,

We noticed your upcoming project at nan — Zement Stone could be a great fit. We supply manufactured stone veneer to retail and restaurant chains, with custom color matching for brand consistency and honest square footage so you only pay for what you need.

Can we send you a free sample kit?

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$2,563,000"", ""points"": 10, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🛍"", ""found"": ""Retail"", ""points"": 12, ""matched"": true}], ""raw_score"": 74, ""final_score"": 74, ""clamped"": false}",3812496,nan,Private,2563000.0,"Tower Plaza - Grocery — Retail/Grocery (24,942 sq-ft) [Planning]","L.C. Fulenwider, Inc.",2026-05-12,retail,New Construction,ConstructionWire,Denver,,,Planning,Low,True
74,Warm,Email this week,"budget $2.0M, new construction","Hi Stout Building Contractors,

We saw your project at 1113 S 500 W and wanted to introduce Zement Stone. We're a local Colorado manufacturer of architectural stone veneer — 2,000+ PSI strength, 100% honest square footage coverage, custom colors, and fast lead times since we produce right here in Littleton.

Happy to send a free sample kit or meet at our showroom.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$2,000,000"", ""points"": 10, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏬"", ""found"": ""Office"", ""points"": 12, ""matched"": true}], ""raw_score"": 74, ""final_score"": 74, ""clamped"": false}",3907020,1113 S 500 W,Private,2000000.0,"Fruita Primary Care Clinic — Office (14,250 sq-ft), Medical [Starts in 1-3 months]",Stout Building Contractors,2026-05-15,office,New Construction,ConstructionWire,Fruita,andrewp@stoutestimating.com,Andrew Pratt,Starts in 1-3 months,Very High,False
74,Warm,Email this week,"budget $1.0M, new construction, retail/restaurant — facade cladding","Hi nan,

We noticed your upcoming project at nan — Zement Stone could be a great fit. We supply manufactured stone veneer to retail and restaurant chains, with custom color matching for brand consistency and honest square footage so you only pay for what you need.

Can we send you a free sample kit?

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$1,000,000"", ""points"": 10, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🛍"", ""found"": ""Retail"", ""points"": 12, ""matched"": true}], ""raw_score"": 74, ""final_score"": 74, ""clamped"": false}",3899892,nan,Private,1000000.0,"Kura Sushi Build-Out — Retail/Restaurants (< 10,000 sq-ft) [Starts in 1-3 months]",nan,2026-04-28,retail,New Construction,ConstructionWire,Greenwood Village,,,Starts in 1-3 months,Very High,True
74,Warm,Email this week,"budget $2.6M, new construction, retail/restaurant — facade cladding","Hi Roche Constructors,

We noticed your upcoming project at nan — Zement Stone could be a great fit. We supply manufactured stone veneer to retail and restaurant chains, with custom color matching for brand consistency and honest square footage so you only pay for what you need.

Can we send you a free sample kit?

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$2,569,000"", ""points"": 10, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🛍"", ""found"": ""Retail"", ""points"": 12, ""matched"": true}], ""raw_score"": 74, ""final_score"": 74, ""clamped"": false}",3412479,nan,Private,2569000.0,"Costco — Retail/Grocery (25,000-49,999 sq-ft) [Planning]",Roche Constructors,2026-05-18,retail,New Construction,ConstructionWire,Greeley,aroche@rocheconstructors.com,A.J. Roche,Planning,Low,False
74,Warm,Email this week,"budget $1.0M, new construction","Hi Knightbridge Capital,

We saw your project at nan and wanted to introduce Zement Stone. We're a local Colorado manufacturer of architectural stone veneer — 2,000+ PSI strength, 100% honest square footage coverage, custom colors, and fast lead times since we produce right here in Littleton.

Happy to send a free sample kit or meet at our showroom.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$1,000,000"", ""points"": 10, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏬"", ""found"": ""Office"", ""points"": 12, ""matched"": true}], ""raw_score"": 74, ""final_score"": 74, ""clamped"": false}",3900190,nan,Private,1000000.0,"400 Inverness Parkway Renovation — Office/Social (< 10,000 sq-ft) [Planning]",Knightbridge Capital,2026-05-06,office,New Construction,ConstructionWire,Englewood,,,Planning,Low,True
74,Warm,Email this week,"budget $1.0M, new construction","Hi BD Parkway, LLC,

We saw your project at nan and wanted to introduce Zement Stone. We're a local Colorado manufacturer of architectural stone veneer — 2,000+ PSI strength, 100% honest square footage coverage, custom colors, and fast lead times since we produce right here in Littleton.

Happy to send a free sample kit or meet at our showroom.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$1,000,000"", ""points"": 10, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏭"", ""found"": ""Warehouse"", ""points"": 12, ""matched"": true}], ""raw_score"": 74, ""final_score"": 74, ""clamped"": false}",3902340,nan,Private,1000000.0,"2765 Riverside Parkway Warehouse — Mfg./Industrial/Warehouse (2,000 sq-ft) [Planning]","BD Parkway, LLC",2026-05-13,commercial,New Construction,ConstructionWire,Grand Junction,,,Planning,Low,True
74,Warm,Email this week,"budget $2.0M, new construction, multifamily — high volume","Hi Duran Felipe,

We came across your project at nan and thought we'd introduce ourselves. Zement Stone supplies manufactured stone veneer to multi-family developers across Colorado — exact quantities shipped (no overbuying standard pallets), 2,000+ PSI strength built for freeze-thaw cycles, and local production for fast turnaround.

We'd love to send you a free sample kit and discuss pricing for your project.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$2,000,000"", ""points"": 10, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏢"", ""found"": ""Multifamily"", ""points"": 12, ""matched"": true}], ""raw_score"": 74, ""final_score"": 74, ""clamped"": false}",3904545,nan,Private,2000000.0,Krameria Townhomes — MultiFamily (10 units) [Planning],Duran Felipe,2026-05-07,multifamily,New Construction,ConstructionWire,Commerce City,jorge@egsfa.com,Jorge Eguiarte,Planning,Low,False
74,Warm,Email this week,"budget $1.0M, new construction","Hi Beacon Capital Partners Management,

We saw your project at nan and wanted to introduce Zement Stone. We're a local Colorado manufacturer of architectural stone veneer — 2,000+ PSI strength, 100% honest square footage coverage, custom colors, and fast lead times since we produce right here in Littleton.

Happy to send a free sample kit or meet at our showroom.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$1,000,000"", ""points"": 10, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏬"", ""found"": ""Office"", ""points"": 12, ""matched"": true}], ""raw_score"": 74, ""final_score"": 74, ""clamped"": false}",3907732,nan,Private,1000000.0,"Cushing Terrell Expansion — Office (1,700 sq-ft) [Starts in 1-3 months]",Beacon Capital Partners Management,2026-05-22,office,New Construction,ConstructionWire,Denver,,,Starts in 1-3 months,Very High,True
74,Warm,Email this week,"budget $1.0M, new construction, retail/restaurant — facade cladding","Hi nan,

We noticed your upcoming project at nan — Zement Stone could be a great fit. We supply manufactured stone veneer to retail and restaurant chains, with custom color matching for brand consistency and honest square footage so you only pay for what you need.

Can we send you a free sample kit?

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$1,000,000"", ""points"": 10, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🛍"", ""found"": ""Retail"", ""points"": 12, ""matched"": true}], ""raw_score"": 74, ""final_score"": 74, ""clamped"": false}",3909752,nan,Private,1000000.0,"Miniso Tenant Build-Out — Retail (< 10,000 sq-ft) [Starts in 1-3 months]",nan,2026-05-26,retail,New Construction,ConstructionWire,Denver,,,Starts in 1-3 months,Very High,True
74,Warm,Email this week,"budget $2.5M, new construction, retail/restaurant — facade cladding","Hi Land Developers Inc,

We noticed your upcoming project at nan — Zement Stone could be a great fit. We supply manufactured stone veneer to retail and restaurant chains, with custom color matching for brand consistency and honest square footage so you only pay for what you need.

Can we send you a free sample kit?

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$2,530,000"", ""points"": 10, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🛍"", ""found"": ""Retail"", ""points"": 12, ""matched"": true}], ""raw_score"": 74, ""final_score"": 74, ""clamped"": false}",3537759,nan,Private,2530000.0,"Westside Crossing - Grocery — Retail/Grocery (10,000-24,999 sq-ft) [Planning]",Land Developers Inc,2026-05-18,retail,New Construction,ConstructionWire,Berthoud,scott@fcmmoney.com,Scott Charpentier,Planning,Low,False
74,Warm,Email this week,"budget $2.5M, new construction, retail/restaurant — facade cladding","Hi Load N Lock Self Storage,

We noticed your upcoming project at nan — Zement Stone could be a great fit. We supply manufactured stone veneer to retail and restaurant chains, with custom color matching for brand consistency and honest square footage so you only pay for what you need.

Can we send you a free sample kit?

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$2,530,000"", ""points"": 10, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🛍"", ""found"": ""Retail"", ""points"": 12, ""matched"": true}], ""raw_score"": 74, ""final_score"": 74, ""clamped"": false}",3899541,nan,Private,2530000.0,"Load & Lock Self Storage Development — Retail/Self Storage (10,000-24,999 sq-ft) [Planning]",Load N Lock Self Storage,2026-05-12,retail,New Construction,ConstructionWire,Colorado Springs,,,Planning,Low,True
74,Warm,Email this week,"budget $2.5M, new construction, retail/restaurant — facade cladding","Hi Cadence Capital,

We noticed your upcoming project at nan — Zement Stone could be a great fit. We supply manufactured stone veneer to retail and restaurant chains, with custom color matching for brand consistency and honest square footage so you only pay for what you need.

Can we send you a free sample kit?

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$2,530,000"", ""points"": 10, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🛍"", ""found"": ""Retail"", ""points"": 12, ""matched"": true}], ""raw_score"": 74, ""final_score"": 74, ""clamped"": false}",3904833,nan,Private,2530000.0,"222 N 50th Ave Daycare — Retail (10,000-24,999 sq-ft) [Planning]",Cadence Capital,2026-05-27,retail,New Construction,ConstructionWire,Brighton,ldinneen@cadencecap.com,Lucy Dinneen,Planning,Low,False
74,Warm,Email this week,"budget $2.5M, new construction, retail/restaurant — facade cladding","Hi Kensington Development Partners,

We noticed your upcoming project at nan — Zement Stone could be a great fit. We supply manufactured stone veneer to retail and restaurant chains, with custom color matching for brand consistency and honest square footage so you only pay for what you need.

Can we send you a free sample kit?

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$2,530,000"", ""points"": 10, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🛍"", ""found"": ""Retail"", ""points"": 12, ""matched"": true}], ""raw_score"": 74, ""final_score"": 74, ""clamped"": false}",3906913,nan,Private,2530000.0,"The Range at Lafayette - Grocery Store — Retail/Grocery (10,000-24,999 sq-ft) [Planning]",Kensington Development Partners,2026-05-15,retail,New Construction,ConstructionWire,Lafayette,edgar@kensingtondev.com,Edgar Crockett,Planning,Low,False
74,Warm,Email this week,"budget $2.5M, new construction, retail/restaurant — facade cladding","Hi Challenger Homes,

We noticed your upcoming project at nan — Zement Stone could be a great fit. We supply manufactured stone veneer to retail and restaurant chains, with custom color matching for brand consistency and honest square footage so you only pay for what you need.

Can we send you a free sample kit?

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$2,530,000"", ""points"": 10, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🛍"", ""found"": ""Retail"", ""points"": 12, ""matched"": true}], ""raw_score"": 74, ""final_score"": 74, ""clamped"": false}",3909057,nan,Private,2530000.0,"Enclaves at Mountain Vista East - Commercial — Retail (10,000-24,999 sq-ft) [Planning]",Challenger Homes,2026-05-22,retail,New Construction,ConstructionWire,Colorado Springs,,,Planning,Low,True
74,Warm,Email this week,"budget $1.0M, new construction, retail/restaurant — facade cladding","Hi Simon Property Group, Inc.,

We noticed your upcoming project at nan — Zement Stone could be a great fit. We supply manufactured stone veneer to retail and restaurant chains, with custom color matching for brand consistency and honest square footage so you only pay for what you need.

Can we send you a free sample kit?

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$1,000,000"", ""points"": 10, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🛍"", ""found"": ""Retail"", ""points"": 12, ""matched"": true}], ""raw_score"": 74, ""final_score"": 74, ""clamped"": false}",3908590,nan,Private,1000000.0,"Champs - Colorado Mills — Retail (8,159 sq-ft) [Starts in 1-3 months]","Simon Property Group, Inc.",2026-05-22,retail,New Construction,ConstructionWire,Lakewood,jgavan@simon.com,James Gavan,Starts in 1-3 months,Very High,False
73,Warm,Email this week,"budget $3.0M, retail/restaurant — facade cladding","Hi nan,

We noticed your upcoming project at nan — Zement Stone could be a great fit. We supply manufactured stone veneer to retail and restaurant chains, with custom color matching for brand consistency and honest square footage so you only pay for what you need.

Can we send you a free sample kit?

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$3,000,000"", ""points"": 18, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""Renovation"", ""points"": 3, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🛍"", ""found"": ""Retail"", ""points"": 12, ""matched"": true}], ""raw_score"": 73, ""final_score"": 73, ""clamped"": false}",3818157,nan,Private,3000000.0,"Trader Joe's #307 Build-Out — Retail/Grocery (10,000-24,999 sq-ft) [Planning]",nan,2026-05-18,retail,Renovation,ConstructionWire,Denver,,,Planning,Low,True
73,Warm,Email this week,"budget $9.0M, multifamily — high volume","Hi Asia Center Development LLC,

We came across your project at nan and thought we'd introduce ourselves. Zement Stone supplies manufactured stone veneer to multi-family developers across Colorado — exact quantities shipped (no overbuying standard pallets), 2,000+ PSI strength built for freeze-thaw cycles, and local production for fast turnaround.

We'd love to send you a free sample kit and discuss pricing for your project.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$9,000,000"", ""points"": 18, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""Renovation"", ""points"": 3, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🛍"", ""found"": ""Retail"", ""points"": 12, ""matched"": true}], ""raw_score"": 73, ""final_score"": 73, ""clamped"": false}",3901981,nan,Private,9000000.0,"1000 South Federal Boulevard Mixed-Use Building Conversion — MultiFamily (99 units), Retail (50,000-99,999 sq-ft) [Planning]",Asia Center Development LLC,2026-04-30,multifamily,Renovation,ConstructionWire,Denver,,,Planning,Low,True
73,Warm,Email this week,"budget $1.0M, hotel — high stone demand","Hi Hotel 1900, LLC,

We noticed your project at nan and wanted to reach out. Zement Stone specializes in architectural stone veneer for hospitality projects — with 2,000+ PSI compressive strength and true 100 sq.ft coverage (no mortar-joint padding like most manufacturers). We can also match any custom color to your brand standards.

Would you be open to a free sample kit? Happy to connect at your convenience.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$1,000,000"", ""points"": 10, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""Renovation"", ""points"": 3, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏨"", ""found"": ""Hotel"", ""points"": 20, ""matched"": true}], ""raw_score"": 73, ""final_score"": 73, ""clamped"": false}",3654269,nan,Private,1000000.0,503 State Ave Boutique Hotel — Hotels (11 rooms) [Construction],"Hotel 1900, LLC",2026-05-06,hotel,Renovation,ConstructionWire,Alamosa,,,Construction,High,True
70,Warm,Email this week,"budget $3.0M, new construction","Hi Fransen Pittman General Contractors,

We saw your project at 9563 S Kingston Ct and wanted to introduce Zement Stone. We're a local Colorado manufacturer of architectural stone veneer — 2,000+ PSI strength, 100% honest square footage coverage, custom colors, and fast lead times since we produce right here in Littleton.

Happy to send a free sample kit or meet at our showroom.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Public"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$3,000,000"", ""points"": 18, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏷"", ""found"": ""No relevant keywords"", ""points"": 0, ""matched"": false}], ""raw_score"": 70, ""final_score"": 70, ""clamped"": false}",3699362,9563 S Kingston Ct,Public,3000000.0,"Erie Police Department Expansion and Remodel — Public Safety (10,000-24,999 sq-ft) [Construction]",Fransen Pittman General Contractors,2026-05-13,commercial,New Construction,ConstructionWire,Erie,tkaul@fransenpittman.com,Tyler Kaul,Construction,High,False
68,Warm,Email this week,large budget $35.0M,"Hi Waner Construction Co Inc.,

We saw your project at 8950 Barrons Blvd and wanted to introduce Zement Stone. We're a local Colorado manufacturer of architectural stone veneer — 2,000+ PSI strength, 100% honest square footage coverage, custom colors, and fast lead times since we produce right here in Littleton.

Happy to send a free sample kit or meet at our showroom.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$35,000,000"", ""points"": 25, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""Renovation"", ""points"": 3, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏷"", ""found"": ""No relevant keywords"", ""points"": 0, ""matched"": false}], ""raw_score"": 68, ""final_score"": 68, ""clamped"": false}",3738832,8950 Barrons Blvd,Private,35000000.0,"Glenmoor Country Club Renovation — Athletic Facilities/Social (46,000 sq-ft) [Construction]",Waner Construction Co Inc.,2026-05-07,commercial,Renovation,ConstructionWire,Englewood,,,Construction,High,True
